basket_id,open_time,symbol,direction,regime,adx,atr,atr_expansion_rate,impulse_score,dist_ema_abs,spread_points,hour,adx_accel,consecutive_same_dir,ema_slope,profit,hit_bsl,hit_tp,mae,max_depth,label_class,y_steamroller
94,2018.05.02 18:49:37,EURUSD,SELL,rotation,16.50,0.00045,0.451613,13.6918,2.5427,1,18,1.92,9,-0.00003,10.03,0,1,-24.57,5,winner,0
95,2018.05.03 01:15:00,EURUSD,SELL,liquidity_vacuum,28.61,0.00025,-0.444444,30.4635,2.9741,1,1,12.11,10,0.00002,-25.02,1,0,-25.02,5,steamroller_bsl,1
96,2018.05.03 09:50:04,EURUSD,BUY,rotation,16.25,0.00060,1.4,15.4191,1.2766,1,9,-12.36,1,-0.00004,10.03,0,1,-7.62,5,winner,0
97,2018.05.03 11:41:17,EURUSD,BUY,rotation,19.90,0.00050,-0.166667,8.4933,0.3733,1,11,3.65,2,-0.00003,-25.06,1,0,-25.06,5,steamroller_bsl,1
98,2018.05.07 15:04:34,EURUSD,SELL,grind,25.95,0.00057,0.14,14.3936,1.1746,1,15,6.05,1,-0.00002,10.00,0,1,-5.68,4,winner,0
99,2018.05.08 15:46:40,EURUSD,SELL,rotation,21.03,0.00068,0.192982,3.8404,2.4424,1,15,-4.92,2,0.00001,10.06,0,1,-7.14,5,winner,0
100,2018.05.09 04:29:59,EURUSD,SELL,liquidity_vacuum,17.83,0.00022,-0.676471,1.7801,0.7204,1,4,-3.2,3,0.00000,-25.28,1,0,-25.28,3,steamroller_bsl,1
101,2018.05.10 21:24:59,EURUSD,BUY,rotation,19.96,0.00032,0.454545,10.0359,2.9218,1,21,2.13,1,-0.00000,10.01,0,1,-7.72,3,winner,0
102,2018.05.11 15:41:16,EURUSD,BUY,impulse,28.69,0.00068,1.125,30.4424,1.3297,1,15,8.73,2,-0.00004,10.00,0,1,-1.84,2,winner,0
103,2018.05.14 13:33:41,EURUSD,BUY,compression,13.06,0.00035,-0.485294,2.3866,1.5466,1,13,-15.63,3,0.00001,-25.05,1,0,-25.05,5,steamroller_bsl,1
104,2018.05.15 00:17:13,EURUSD,SELL,liquidity_vacuum,23.99,0.00015,-0.571429,24.3899,8.1198,3,0,10.93,1,0.00001,10.09,0,1,-1.91,5,winner,0
105,2018.05.15 07:22:35,EURUSD,SELL,rotation,19.80,0.00038,1.533333,16.9682,1.7395,1,7,-4.19,2,-0.00001,10.04,0,1,-3.91,5,winner,0
106,2018.05.15 15:44:38,EURUSD,SELL,impulse,28.87,0.00068,0.789474,28.7789,4.5766,1,15,9.07,3,-0.00000,10.02,0,1,-4.58,4,winner,0
107,2018.05.16 01:18:04,EURUSD,SELL,liquidity_vacuum,28.62,0.00037,-0.455882,2.8418,2.9672,1,1,-0.25,4,-0.00001,10.01,0,1,-4.25,2,winner,0
108,2018.05.16 14:21:31,EURUSD,SELL,rotation,13.98,0.00070,0.891892,12.7046,2.7428,1,14,-14.64,5,0.00005,10.06,0,1,-20.49,5,winner,0
109,2018.05.17 13:10:21,EURUSD,SELL,rotation,16.84,0.00048,-0.314286,9.2758,1.8234,1,13,2.86,6,0.00004,10.05,0,1,-7.83,4,winner,0
110,2018.05.18 12:56:37,EURUSD,SELL,rotation,16.51,0.00047,-0.020833,4.4457,1.7829,1,12,-0.33,7,-0.00001,10.02,0,1,-16.68,5,winner,0
111,2018.05.22 16:39:37,EURUSD,SELL,rotation,18.17,0.00061,0.297872,10.992,0.3732,1,16,1.66,8,0.00005,10.00,0,1,-0.37,1,winner,0
112,2018.05.23 14:22:31,EURUSD,SELL,pullback_trend,22.05,0.00080,0.311475,15.916,1.7649,1,14,3.88,9,0.00004,10.01,0,1,-9.76,3,winner,0
113,2018.05.25 11:54:05,EURUSD,BUY,grind,22.33,0.00060,-0.25,1.5807,0.083,1,11,0.28,1,-0.00001,10.04,0,1,-23.37,5,winner,0
114,2018.05.28 07:04:42,EURUSD,BUY,pullback_trend,23.78,0.00023,-0.616667,5.9271,6.1084,1,7,1.45,2,0.00004,-25.14,1,0,-25.14,5,steamroller_bsl,1
115,2018.05.28 15:23:38,EURUSD,SELL,false_breakout,16.73,0.00049,1.130435,13.4111,5.2269,1,15,-7.05,1,0.00001,10.10,0,1,-2.26,2,winner,0
116,2018.05.29 11:28:17,EURUSD,SELL,impulse,27.56,0.00114,1.326531,36.984,2.2348,1,11,10.83,2,0.00006,10.04,0,1,-6.40,3,winner,0
117,2018.05.29 20:36:43,EURUSD,SELL,compression,16.19,0.00057,-0.5,2.1274,1.7096,1,20,-11.37,3,0.00004,-25.18,1,0,-25.18,3,steamroller_bsl,1
118,2018.05.30 13:38:39,EURUSD,BUY,pullback_trend,24.01,0.00077,0.350877,21.0199,3.4844,1,13,7.82,1,-0.00001,10.01,0,1,-8.34,5,winner,0
119,2018.05.30 19:03:31,EURUSD,BUY,compression,18.08,0.00048,-0.376623,2.1795,3.9181,1,19,-5.93,2,-0.00003,10.00,0,1,-3.28,1,winner,0
120,2018.06.06 09:45:21,EURUSD,BUY,impulse,29.66,0.00061,0.270833,28.3707,1.2093,1,9,11.58,3,-0.00010,10.00,0,1,-1.71,1,winner,0
121,2018.06.14 12:50:00,EURUSD,BUY,pullback_trend,27.94,0.00095,0.557377,12.4392,4.2617,1,12,-1.72,4,-0.00048,-26.34,1,0,-26.34,5,steamroller_bsl,1
122,2018.06.14 17:54:16,EURUSD,SELL,pullback_trend,28.78,0.00058,-0.389474,9.3215,10.566,1,17,0.84,1,-0.00003,10.01,0,1,-0.77,2,winner,0
123,2018.06.14 23:08:27,EURUSD,SELL,pullback_trend,25.48,0.00028,-0.517241,5.0608,14.6433,2,23,-3.3,2,0.00001,10.49,0,1,-14.16,5,winner,0
124,2018.06.15 11:25:00,EURUSD,BUY,impulse,29.59,0.00087,2.107143,33.3754,1.936,1,11,4.11,1,-0.00030,10.00,0,1,-2.15,3,winner,0
125,2018.06.15 13:24:39,EURUSD,BUY,rotation,16.37,0.00060,-0.310345,4.3415,0.166,1,13,-13.22,2,0.00003,-25.02,1,0,-25.02,4,steamroller_bsl,1
126,2018.06.21 11:51:38,EURUSD,SELL,rotation,17.66,0.00050,-0.166667,4.1339,3.0155,1,11,1.29,1,0.00000,-25.00,1,0,-25.00,5,steamroller_bsl,1
127,2018.06.21 17:31:36,EURUSD,BUY,pullback_trend,28.56,0.00043,-0.14,23.6795,4.3182,2,17,10.9,1,-0.00003,10.00,0,1,-0.12,1,winner,0
128,2018.06.25 14:45:31,EURUSD,BUY,pullback_trend,29.62,0.00053,0.232558,6.1715,2.5035,2,14,1.06,2,-0.00004,-25.04,1,0,-25.04,5,steamroller_bsl,1
129,2018.06.27 22:27:27,EURUSD,SELL,pullback_trend,28.98,0.00035,-0.339623,2.261,4.6439,7,22,-0.64,1,0.00002,10.02,0,1,-3.38,4,winner,0
130,2018.06.28 08:55:00,EURUSD,SELL,expansion,27.98,0.00085,1.428571,16.6648,0.7162,1,8,-1.0,2,0.00014,10.01,0,1,-24.88,5,winner,0
131,2018.07.02 15:52:28,EURUSD,SELL,pullback_trend,23.69,0.00050,-0.411765,3.3601,2.6402,1,15,-4.29,3,0.00002,-25.03,1,0,-25.03,5,steamroller_bsl,1
132,2018.07.04 04:17:01,EURUSD,BUY,liquidity_vacuum,29.62,0.00030,-0.4,13.0118,0.6072,1,4,5.93,1,-0.00003,10.01,0,1,-14.34,5,winner,0
133,2018.07.05 09:00:05,EURUSD,BUY,expansion,26.04,0.00058,0.933333,11.0697,1.7454,1,9,-3.58,2,-0.00006,10.00,0,1,-1.24,1,winner,0
134,2018.07.09 14:25:00,EURUSD,BUY,pullback_trend,28.53,0.00035,-0.396552,6.7333,0.6133,1,14,2.49,3,-0.00005,-25.56,1,0,-25.56,5,steamroller_bsl,1
135,2018.07.10 13:38:37,EURUSD,SELL,pullback_trend,23.73,0.00049,0.4,5.457,2.628,1,13,-4.8,1,-0.00002,10.10,0,1,-14.15,5,winner,0
136,2018.07.11 11:35:05,EURUSD,SELL,pullback_trend,28.98,0.00052,0.061224,13.0687,1.426,2,11,5.25,2,0.00004,10.04,0,1,-16.81,5,winner,0
137,2018.07.11 22:21:03,EURUSD,SELL,liquidity_vacuum,16.29,0.00019,-0.634615,4.0187,8.0747,9,22,-12.69,3,-0.00001,10.44,0,1,-6.71,5,winner,0
138,2018.07.12 14:10:00,EURUSD,SELL,impulse,29.39,0.00071,2.736842,56.9581,0.7589,2,14,13.1,4,0.00011,10.01,0,1,-3.23,2,winner,0
139,2018.07.13 10:49:59,EURUSD,SELL,rotation,17.97,0.00052,-0.267606,3.9263,2.5054,2,10,-11.42,5,0.00003,-25.01,1,0,-25.01,3,steamroller_bsl,1
140,2018.07.16 13:32:15,EURUSD,BUY,pullback_trend,26.48,0.00034,-0.346154,18.5567,2.9466,1,13,8.51,1,0.00000,10.16,0,1,-6.59,5,winner,0
141,2018.07.17 08:53:05,EURUSD,BUY,rotation,17.37,0.00038,0.117647,2.7502,1.8951,1,8,-9.11,2,0.00001,-25.02,1,0,-25.02,3,steamroller_bsl,1
142,2018.07.18 10:22:43,EURUSD,SELL,rotation,19.61,0.00054,0.421053,9.6205,1.72,1,10,2.24,1,0.00001,10.37,0,1,-8.61,4,winner,0
143,2018.07.19 11:26:59,EURUSD,SELL,rotation,21.04,0.00052,-0.037037,4.5052,2.1808,1,11,1.43,2,0.00002,-25.01,1,0,-25.01,5,steamroller_bsl,1
144,2018.07.19 21:00:00,EURUSD,BUY,pullback_trend,29.50,0.00035,-0.326923,18.81,2.3598,1,21,8.46,1,-0.00006,10.02,0,1,-2.70,4,winner,0
145,2018.07.20 07:24:42,EURUSD,BUY,rotation,21.09,0.00048,0.371429,5.6897,1.5017,1,7,-8.41,2,-0.00000,10.02,0,1,-8.83,5,winner,0
146,2018.07.20 17:35:35,EURUSD,BUY,rotation,16.12,0.00037,-0.229167,2.7421,3.7683,1,17,-4.97,3,-0.00003,10.00,0,1,-8.98,5,winner,0
147,2018.07.24 13:22:16,EURUSD,BUY,liquidity_vacuum,19.97,0.00048,0.297297,13.1399,1.0678,8,13,3.85,4,-0.00001,10.02,0,1,-7.23,5,winner,0
148,2018.07.25 15:20:00,EURUSD,BUY,liquidity_vacuum,27.97,0.00050,0.041667,19.6799,0.6528,8,15,8.0,5,-0.00007,10.10,0,1,-8.38,4,winner,0
149,2018.07.26 02:15:35,EURUSD,BUY,liquidity_vacuum,25.50,0.00023,-0.54,4.4506,3.8025,8,2,-2.47,6,-0.00002,-25.00,1,0,-25.00,4,steamroller_bsl,1
150,2018.07.26 18:29:35,EURUSD,SELL,liquidity_vacuum,26.34,0.00040,0.73913,11.0646,4.7732,8,18,0.84,1,0.00001,-25.00,1,0,-25.00,5,steamroller_bsl,1
151,2018.07.31 13:51:27,EURUSD,BUY,liquidity_vacuum,18.78,0.00043,0.075,1.8029,1.4116,8,13,-7.56,1,-0.00001,-25.03,1,0,-25.03,5,steamroller_bsl,1
152,2018.08.01 07:23:36,EURUSD,SELL,liquidity_vacuum,14.99,0.00032,-0.255814,0.8151,0.8604,8,7,-3.79,1,-0.00002,10.02,0,1,-5.50,4,winner,0
153,2018.08.01 18:53:24,EURUSD,SELL,liquidity_vacuum,18.27,0.00033,0.03125,8.6962,2.0949,8,18,3.28,2,0.00001,10.07,0,1,-2.65,4,winner,0
154,2018.08.02 07:00:35,EURUSD,SELL,liquidity_vacuum,23.23,0.00023,-0.30303,12.0187,1.9949,8,7,4.96,3,0.00000,10.02,0,1,-0.23,1,winner,0
155,2018.08.06 06:55:04,EURUSD,SELL,liquidity_vacuum,26.85,0.00018,-0.217391,9.9737,2.5347,8,6,3.62,4,0.00001,10.04,0,1,-4.61,5,winner,0
156,2018.08.06 13:02:32,EURUSD,SELL,liquidity_vacuum,28.68,0.00030,0.666667,13.7192,3.1702,8,13,1.83,5,0.00002,-25.20,1,0,-25.20,5,steamroller_bsl,1
157,2018.08.07 14:32:29,EURUSD,BUY,liquidity_vacuum,23.72,0.00034,0.133333,2.9382,2.4193,8,14,-4.96,1,-0.00003,10.14,0,1,-3.06,3,winner,0
158,2018.08.08 08:57:14,EURUSD,BUY,liquidity_vacuum,19.75,0.00042,0.235294,3.3864,0.134,8,8,-3.97,2,-0.00003,-25.22,1,0,-25.22,5,steamroller_bsl,1
159,2018.08.10 01:00:59,EURUSD,SELL,liquidity_vacuum,25.17,0.00027,-0.357143,13.0412,5.2046,8,1,5.42,1,0.00001,10.04,0,1,-2.96,4,winner,0
160,2018.08.10 10:04:36,EURUSD,SELL,liquidity_vacuum,22.12,0.00063,1.333333,15.2523,3.676,8,10,-3.05,2,0.00001,10.01,0,1,-4.19,4,winner,0
161,2018.08.10 19:55:00,EURUSD,SELL,liquidity_vacuum,22.00,0.00030,-0.52381,3.4087,6.4347,8,19,-0.12,3,0.00004,14.89,0,1,-9.81,5,winner,0
162,2018.08.13 04:40:00,EURUSD,SELL,liquidity_vacuum,18.97,0.00036,0.2,4.471,1.4839,8,4,-3.03,4,0.00005,10.02,0,1,-7.33,5,winner,0
163,2018.08.13 09:38:36,EURUSD,SELL,liquidity_vacuum,28.51,0.00063,0.75,29.4973,0.069,8,9,9.54,5,0.00001,10.03,0,1,-17.57,5,winner,0
164,2018.08.14 20:52:53,EURUSD,SELL,liquidity_vacuum,22.68,0.00022,-0.650794,4.8118,7.2473,8,20,-5.83,6,0.00001,10.02,0,1,-1.50,3,winner,0
165,2018.08.15 13:01:20,EURUSD,SELL,liquidity_vacuum,29.74,0.00048,1.181818,29.7628,0.8986,8,13,7.06,7,0.00002,-25.07,1,0,-25.07,5,steamroller_bsl,1
166,2018.08.16 07:12:01,EURUSD,BUY,liquidity_vacuum,24.84,0.00048,0.0,1.8002,2.8008,8,7,-4.9,1,-0.00004,10.01,0,1,-8.84,5,winner,0
167,2018.08.16 16:42:36,EURUSD,BUY,liquidity_vacuum,29.04,0.00053,0.104167,10.6827,0.564,8,16,4.2,2,-0.00005,10.11,0,1,-11.25,4,winner,0
168,2018.08.17 10:04:17,EURUSD,BUY,liquidity_vacuum,23.68,0.00073,0.377358,5.6828,0.8368,8,10,-5.36,3,-0.00003,10.02,0,1,-3.63,3,winner,0
169,2018.08.17 16:06:34,EURUSD,BUY,liquidity_vacuum,29.24,0.00064,-0.123288,13.5705,0.6021,8,16,5.56,4,-0.00006,10.00,0,1,-0.76,1,winner,0
170,2018.08.21 07:11:34,EURUSD,BUY,liquidity_vacuum,20.12,0.00036,-0.4375,4.3066,3.6264,8,7,-9.12,5,0.00003,10.01,0,1,-7.14,5,winner,0
171,2018.08.21 12:05:39,EURUSD,BUY,liquidity_vacuum,22.80,0.00032,-0.111111,8.7653,0.0213,8,12,2.68,6,-0.00001,10.08,0,1,-10.72,5,winner,0
172,2018.08.21 20:50:03,EURUSD,BUY,liquidity_vacuum,21.77,0.00038,0.1875,6.9327,5.031,8,20,-1.03,7,-0.00004,10.01,0,1,-4.18,3,winner,0
173,2018.08.22 14:21:36,EURUSD,BUY,liquidity_vacuum,18.99,0.00050,0.315789,7.9097,3.0072,8,14,-2.78,8,-0.00004,10.03,0,1,-7.87,5,winner,0
174,2018.08.22 19:26:42,EURUSD,BUY,liquidity_vacuum,20.37,0.00067,0.34,11.0236,0.6542,8,19,1.38,9,-0.00002,-25.07,1,0,-25.07,5,steamroller_bsl,1
175,2018.08.23 20:50:36,EURUSD,SELL,liquidity_vacuum,23.13,0.00037,-0.447761,7.1436,2.8945,8,20,2.76,1,0.00002,-25.02,1,0,-25.02,3,steamroller_bsl,1
176,2018.08.24 18:41:27,EURUSD,BUY,liquidity_vacuum,10.09,0.00039,0.054054,2.3474,4.4274,8,18,-13.04,1,0.00000,10.02,0,1,-7.98,3,winner,0
177,2018.08.27 19:19:25,EURUSD,BUY,liquidity_vacuum,29.89,0.00031,-0.205128,42.2123,5.6492,8,19,19.8,2,-0.00002,10.01,0,1,-2.67,2,winner,0
178,2018.08.28 15:18:24,EURUSD,BUY,liquidity_vacuum,24.74,0.00054,0.741935,9.5101,1.9631,8,15,-5.15,3,-0.00003,-25.05,1,0,-25.05,5,steamroller_bsl,1
179,2018.08.30 17:29:30,EURUSD,SELL,liquidity_vacuum,23.19,0.00059,0.092593,2.7682,2.5689,8,17,-1.55,1,0.00004,10.00,0,1,-10.36,4,winner,0
180,2018.08.31 15:14:14,EURUSD,SELL,liquidity_vacuum,16.52,0.00053,-0.101695,2.2143,2.4573,8,15,-6.67,2,-0.00002,10.21,0,1,-1.76,3,winner,0
181,2018.08.31 19:43:04,EURUSD,SELL,liquidity_vacuum,27.05,0.00040,-0.245283,23.7429,3.9317,8,19,10.53,3,-0.00000,10.24,0,1,-6.92,4,winner,0
182,2018.09.04 12:24:13,EURUSD,SELL,liquidity_vacuum,18.25,0.00043,0.075,3.6663,2.8654,8,12,-8.8,4,-0.00002,10.00,0,1,-15.33,5,winner,0
183,2018.09.05 09:34:16,EURUSD,SELL,liquidity_vacuum,23.78,0.00055,0.27907,16.937,1.9453,8,9,5.53,5,-0.00003,-25.03,1,0,-25.03,5,steamroller_bsl,1
184,2018.09.05 16:23:28,EURUSD,BUY,liquidity_vacuum,19.39,0.00059,0.072727,3.0405,2.453,8,16,-4.39,1,0.00009,10.03,0,1,-16.71,5,winner,0
185,2018.09.10 17:33:03,EURUSD,BUY,liquidity_vacuum,20.91,0.00026,-0.559322,6.0968,4.2274,8,17,1.52,2,-0.00001,10.06,0,1,-7.82,4,winner,0
186,2018.09.11 09:36:01,EURUSD,BUY,liquidity_vacuum,24.21,0.00039,0.5,13.9798,3.1193,8,9,3.3,3,0.00000,-25.03,1,0,-25.03,5,steamroller_bsl,1
187,2018.09.11 14:05:38,EURUSD,SELL,liquidity_vacuum,18.72,0.00067,0.717949,8.3783,1.1951,8,14,-5.49,1,0.00004,-25.00,1,0,-25.00,5,steamroller_bsl,1
188,2018.09.13 15:42:42,EURUSD,BUY,liquidity_vacuum,26.92,0.00075,0.119403,19.9104,3.2656,8,15,8.2,1,-0.00006,10.01,0,1,-13.14,5,winner,0
189,2018.09.17 16:24:24,EURUSD,BUY,liquidity_vacuum,21.24,0.00042,-0.44,2.5689,3.4754,8,16,-5.68,2,0.00001,10.10,0,1,-4.09,3,winner,0
190,2018.09.18 08:00:38,EURUSD,BUY,liquidity_vacuum,29.67,0.00051,0.214286,20.849,0.9845,8,8,8.43,3,-0.00000,10.02,0,1,-7.13,5,winner,0
191,2018.09.18 15:01:29,EURUSD,BUY,liquidity_vacuum,15.01,0.00068,0.333333,5.6644,0.5244,8,15,-14.66,4,-0.00002,10.01,0,1,-12.51,4,winner,0
192,2018.09.19 10:07:39,EURUSD,BUY,liquidity_vacuum,23.98,0.00054,-0.205882,21.0713,2.1253,8,10,8.97,5,-0.00001,10.24,0,1,-18.91,5,winner,0
193,2018.09.20 09:52:16,EURUSD,BUY,liquidity_vacuum,27.75,0.00050,-0.074074,10.7594,0.8776,8,9,3.77,6,-0.00001,10.01,0,1,-0.97,2,winner,0
194,2018.09.20 14:41:15,EURUSD,BUY,liquidity_vacuum,29.63,0.00072,0.44,13.2279,3.8718,8,14,1.88,7,-0.00007,10.07,0,1,-2.17,2,winner,0
195,2018.09.21 08:30:38,EURUSD,BUY,liquidity_vacuum,16.38,0.00068,-0.055556,4.9503,0.2013,8,8,-13.25,8,0.00002,10.23,0,1,-10.69,5,winner,0
196,2018.09.24 17:37:18,EURUSD,BUY,liquidity_vacuum,25.04,0.00048,-0.294118,22.5771,0.6285,8,17,8.66,9,-0.00004,10.28,0,1,-11.32,5,winner,0
197,2018.09.25 15:47:28,EURUSD,BUY,liquidity_vacuum,12.56,0.00047,-0.020833,6.0917,1.5668,8,15,-12.48,10,0.00003,10.01,0,1,-18.24,5,winner,0
198,2018.09.26 20:59:38,EURUSD,BUY,liquidity_vacuum,26.58,0.00080,0.702128,41.9846,0.8934,8,20,14.02,11,-0.00009,-25.09,1,0,-25.09,5,steamroller_bsl,1
199,2018.10.01 08:44:12,EURUSD,SELL,liquidity_vacuum,22.95,0.00060,-0.25,1.6803,0.721,8,8,-3.63,1,0.00001,10.05,0,1,-9.03,3,winner,0
200,2018.10.02 08:58:37,EURUSD,SELL,liquidity_vacuum,27.68,0.00064,0.066667,11.9448,2.0725,8,8,4.73,2,-0.00002,10.06,0,1,-18.99,5,winner,0
201,2018.10.03 15:07:40,EURUSD,SELL,liquidity_vacuum,20.28,0.00052,-0.1875,2.3724,2.2897,8,15,-7.4,3,-0.00005,10.02,0,1,-0.76,2,winner,0
202,2018.10.04 03:10:24,EURUSD,SELL,liquidity_vacuum,19.20,0.00031,-0.403846,3.6241,4.0963,8,3,-1.08,4,0.00001,-25.05,1,0,-25.05,4,steamroller_bsl,1
203,2018.10.04 22:44:35,EURUSD,BUY,liquidity_vacuum,10.40,0.00019,-0.387097,0.8434,0.5738,9,22,-8.8,1,-0.00001,10.05,0,1,-4.71,5,winner,0
204,2018.10.05 16:52:39,EURUSD,BUY,liquidity_vacuum,22.03,0.00074,2.894737,53.6639,0.6262,8,16,11.63,2,-0.00004,-25.02,1,0,-25.02,5,steamroller_bsl,1
205,2018.10.09 13:32:40,EURUSD,SELL,liquidity_vacuum,25.35,0.00041,-0.445946,8.2496,4.4383,8,13,3.32,1,-0.00004,-25.01,1,0,-25.01,5,steamroller_bsl,1
206,2018.10.09 21:59:28,EURUSD,BUY,pullback_trend,24.08,0.00015,-0.634146,2.0886,5.1543,3,21,-1.27,1,-0.00001,10.09,0,1,-2.93,5,winner,0
207,2018.10.10 03:48:32,EURUSD,BUY,liquidity_vacuum,20.13,0.00025,0.666667,8.4152,2.5943,8,3,-3.95,2,-0.00002,10.02,0,1,-10.48,5,winner,0
208,2018.10.10 18:37:18,EURUSD,BUY,liquidity_vacuum,18.73,0.00036,0.44,6.8064,3.2257,8,18,-1.4,3,-0.00003,10.02,0,1,-5.63,5,winner,0
209,2018.10.11 05:47:31,EURUSD,BUY,liquidity_vacuum,22.53,0.00025,-0.305556,11.0491,4.9964,8,5,3.8,4,-0.00001,10.18,0,1,-9.72,5,winner,0
210,2018.10.11 14:04:40,EURUSD,BUY,liquidity_vacuum,20.38,0.00087,2.48,27.9626,1.0503,8,14,-2.15,5,-0.00005,10.07,0,1,-6.41,4,winner,0
211,2018.10.12 00:11:59,EURUSD,BUY,liquidity_vacuum,25.17,0.00009,-0.896552,14.1423,4.2491,8,0,4.79,6,-0.00000,10.20,0,1,-11.03,5,winner,0
212,2018.10.15 12:55:35,EURUSD,BUY,liquidity_vacuum,22.31,0.00039,3.333333,37.7486,3.261,8,12,-2.86,7,-0.00001,10.07,0,1,-6.83,5,winner,0
213,2018.10.16 15:04:38,EURUSD,BUY,liquidity_vacuum,24.42,0.00070,0.794872,16.6742,0.8221,8,15,2.11,8,0.00002,-25.02,1,0,-25.02,5,steamroller_bsl,1
214,2018.10.17 15:14:29,EURUSD,SELL,liquidity_vacuum,18.87,0.00048,-0.314286,0.9547,1.419,8,15,-5.55,1,0.00003,10.01,0,1,-0.67,2,winner,0
215,2018.10.18 08:00:37,EURUSD,SELL,liquidity_vacuum,25.63,0.00036,-0.25,15.2776,1.4306,8,8,6.76,2,-0.00001,10.00,0,1,-14.30,5,winner,0
216,2018.10.18 22:25:39,EURUSD,SELL,liquidity_vacuum,25.49,0.00019,-0.472222,3.4059,7.2237,16,22,-0.14,3,-0.00000,10.27,0,1,-4.78,5,winner,0
217,2018.10.19 09:11:03,EURUSD,SELL,liquidity_vacuum,25.25,0.00051,1.684211,19.2723,0.5207,8,9,-0.24,4,0.00003,-25.06,1,0,-25.06,5,steamroller_bsl,1
218,2018.10.22 17:36:38,EURUSD,SELL,liquidity_vacuum,26.06,0.00042,-0.176471,5.1523,3.7294,8,17,0.81,5,0.00002,10.07,0,1,-7.98,5,winner,0
219,2018.10.24 08:02:38,EURUSD,SELL,liquidity_vacuum,19.60,0.00046,0.095238,4.5714,0.0761,8,8,-6.46,6,-0.00004,10.00,0,1,-1.40,2,winner,0
220,2018.10.24 13:55:00,EURUSD,SELL,liquidity_vacuum,29.54,0.00054,0.173913,26.9525,3.3334,8,13,9.94,7,0.00006,10.16,0,1,-7.03,3,winner,0
221,2018.10.25 20:17:29,EURUSD,SELL,liquidity_vacuum,20.93,0.00028,-0.481481,5.5154,4.4616,8,20,-8.61,8,0.00002,10.03,0,1,-5.73,4,winner,0
222,2018.10.28 23:48:02,EURUSD,BUY,liquidity_vacuum,15.45,0.00017,-0.392857,1.3825,2.33,8,23,-5.48,1,-0.00001,-25.08,1,0,-25.08,5,steamroller_bsl,1
223,2018.10.30 12:34:33,EURUSD,SELL,liquidity_vacuum,26.02,0.00044,1.588235,38.1252,1.6115,8,12,10.57,1,0.00001,10.05,0,1,-8.05,5,winner,0
224,2018.10.30 19:51:40,EURUSD,SELL,liquidity_vacuum,26.25,0.00021,-0.522727,2.8653,4.0212,8,19,0.23,2,-0.00003,10.03,0,1,-4.25,4,winner,0
225,2018.10.31 15:21:16,EURUSD,SELL,liquidity_vacuum,21.22,0.00044,1.095238,13.3605,1.6323,8,15,-5.03,3,0.00002,10.05,0,1,-6.70,5,winner,0
226,2018.10.31 18:10:27,EURUSD,SELL,liquidity_vacuum,26.41,0.00040,-0.090909,13.0238,2.1751,8,18,5.19,4,0.00003,-25.01,1,0,-25.01,4,steamroller_bsl,1
227,2018.11.01 10:19:34,EURUSD,BUY,liquidity_vacuum,21.67,0.00043,0.075,2.6039,3.4155,8,10,-4.74,1,-0.00002,10.00,0,1,-1.86,1,winner,0
228,2018.11.07 06:14:34,EURUSD,BUY,liquidity_vacuum,22.92,0.00044,0.023256,4.243,1.6419,8,6,1.25,2,-0.00001,10.00,0,1,-4.40,4,winner,0
229,2018.11.07 12:07:24,EURUSD,BUY,liquidity_vacuum,25.86,0.00042,-0.045455,8.6702,3.561,8,12,2.94,3,-0.00005,-25.01,1,0,-25.01,5,steamroller_bsl,1
230,2018.11.07 23:45:00,EURUSD,SELL,liquidity_vacuum,27.20,0.00023,-0.452381,5.247,5.0681,10,23,1.34,1,0.00003,10.04,0,1,-3.36,5,winner,0
231,2018.11.08 10:22:40,EURUSD,SELL,liquidity_vacuum,23.42,0.00050,1.173913,13.3987,0.2382,8,10,-3.78,2,-0.00003,10.03,0,1,-3.41,2,winner,0
232,2018.11.08 22:33:36,EURUSD,SELL,liquidity_vacuum,24.85,0.00014,-0.72,8.3521,14.3682,8,22,1.43,3,0.00001,10.00,0,1,-0.56,2,winner,0
233,2018.11.09 17:53:00,EURUSD,SELL,liquidity_vacuum,26.51,0.00050,2.571429,31.4313,0.788,8,17,1.66,4,0.00003,10.00,0,1,-0.32,1,winner,0
234,2018.11.12 23:47:35,EURUSD,SELL,liquidity_vacuum,18.48,0.00019,-0.62,4.215,5.66,9,23,-8.03,5,-0.00000,-25.09,1,0,-25.09,5,steamroller_bsl,1
235,2018.11.14 02:21:31,EURUSD,BUY,liquidity_vacuum,19.06,0.00024,0.263158,5.4231,3.726,8,2,0.58,1,-0.00002,10.02,0,1,-18.18,5,winner,0
236,2018.11.14 17:36:27,EURUSD,BUY,liquidity_vacuum,21.55,0.00050,1.083333,17.1489,1.3424,8,17,2.49,2,-0.00002,10.07,0,1,-10.88,5,winner,0
237,2018.11.14 23:57:22,EURUSD,BUY,liquidity_vacuum,26.69,0.00026,-0.48,11.8387,0.2349,9,23,5.14,3,-0.00002,10.01,0,1,-8.01,2,winner,0
238,2018.11.15 20:46:25,EURUSD,BUY,liquidity_vacuum,24.43,0.00055,1.115385,13.8091,1.4209,8,20,-2.26,4,-0.00005,10.01,0,1,-1.85,2,winner,0
